key	enrichment_score	unadjusted_p_value	adjusted_q_value	associated_groups	accession	function	p_Control	N_Control	p_Jelly	N_Jelly
func_4524b9fde682	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0230243	family_S16_unassigned_peptidases_(Pseudoalteromonas_sp._SM9913)_[S16.UPW]	0	37	0.025	40
func_452c352b7ae9	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER1063988	cephalosporin_C_acylase_precursor_(Pseudoalteromonas_elyakovii)_[S45.003]	0	37	0.025	40
func_453aef5f3fe8	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0041339	At1g63660_({Arabidopsis_thaliana})_(Photobacterium_profundum)_[C26.A07]	0	37	0.025	40
func_455bd7315cdf	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0059247	gamma-glutamyl_peptidase_1_({Arabidopsis_thaliana})_(Hahella_chejuensis)_[C26.A05]	0	37	0.025	40
func_45948d837c40	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0235454	family_S9_non-peptidase_homologues_(Cellulophaga_algicola)_[S09.UNW]	0	37	0.025	40
func_45c26b352a82	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0208961	family_S33_non-peptidase_homologues_(Alteromonas_mediterranea)_[S33.UNW]	0	37	0.025	40
func_45d243bddeae	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0151078	CTP_synthetase_(Escherichia_fergusonii)_[C26.964]	0	37	0.025	40
func_45d6c31db03b	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0285688	oxamate_amidohydrolase_proenzyme_({Klebsiella_pneumonia})_(Vibrio_sp._EJY3)_[T03.025]	0	37	0.025	40
func_45da3b0d482f	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0701121	subfamily_A28B_unassigned_peptidases_(Polaribacter_sp._MED152)_[A28.UPB]	0	37	0.025	40
func_45f2c30a0d3a	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER1227104	family_M13_unassigned_peptidases_(Shewanella_indica)_[M13.UPW]	0	37	0.025	40
func_4604f96bd4b3	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER1333119	subfamily_S26A_unassigned_peptidases_(Colwellia_chukchiensis)_[S26.UPA]	0	37	0.025	40
func_4642b5f8a8b1	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0973974	subfamily_S8A_non-peptidase_homologues_(Pseudoalteromonas_luteoviolacea)_[S08.UNA]	0	37	0.025	40
func_466bf87b579e	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0481882	subfamily_M24B_unassigned_peptidases_(Pelagibaca_bermudensis)_[M24.UPB]	0	37	0.025	40
func_46896f055f84	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0086238	_(Roseovarius_sp._HTCC2601)_[G05.UPW]	0	37	0.025	40
func_469c0f433045	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0065542	subfamily_S41A_unassigned_peptidases_(Kangiella_koreensis)_[S41.UPA]	0	37	0.025	40
func_46ccac1059cb	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0872194	family_M38_non-peptidase_homologues_(Flavobacterium_frigoris)_[M38.UNW]	0	37	0.025	40
func_46dcb23a55f7	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0145213	subfamily_M24B_unassigned_peptidases_(Shewanella_piezotolerans)_[M24.UPB]	0	37	0.025	40
func_46dcf054268f	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0185697	_(Vibrio_sinaloensis)_[M88.UNW]	0	37	0.025	40
func_46f648a9aaa4	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0067653	family_S11_unassigned_peptidases_(Roseobacter_denitrificans)_[S11.UPW]	0	37	0.025	40
func_46f7674685e1	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0069475	UmuD_protein_(Vibrio_fischeri)_[S24.003]	0	37	0.025	40
func_470ee1f19c60	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER1232680	subfamily_M14A_unassigned_peptidases_(Crocinitomix_algicola)_[M14.UPA]	0	37	0.025	40
func_4745f2fb0f5e	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0057706	family_S33_unassigned_peptidases_(Synechococcus_elongatus)_[S33.UPW]	0	37	0.025	40
func_475c035544c9	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0462520	YafK_protein_({Escherichia_coli})_(Vibrio_nigripulchritudo)_[C82.A01]	0	37	0.025	40
func_476767a791b5	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER1079803	family_S54_non-peptidase_homologues_(Thalassobacter_sp._16PALIMAR09)_[S54.UNW]	0	37	0.025	40
func_476ea0598119	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0105269	family_M42_unassigned_peptidases_(Algoriphagus_sp._PR1)_[M42.UPW]	0	37	0.025	40
func_478c60f5759e	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0505940	subfamily_S9B_unassigned_peptidases_(Mycobacterium_kansasii)_[S09.UPB]	0	37	0.025	40
func_479a023a77a9	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0858786	family_M36_unassigned_peptidases_(Entotheonella_sp._TSY2)_[M36.UPW]	0	37	0.025	40
func_47e2749df724	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0049028	TldD_peptidase_({Escherichia_coli})_(Silicibacter_sp._TM1040)_[M103.001]	0	37	0.025	40
func_4872e60cd731	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER1082762	family_S54_non-peptidase_homologues_(Pseudoalteromonas_piscicida)_[S54.UNW]	0	37	0.025	40
func_488ad1e9e52b	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0134585	subfamily_S9A_unassigned_peptidases_(Rhodospirillum_centenum)_[S09.UPA]	0	37	0.025	40
func_489d4ec10e98	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0162883	family_C56_non-peptidase_homologues_(Brevibacillus_brevis)_[C56.UNW]	0	37	0.025	40
func_48a3981129df	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER1317338	family_S14_unassigned_peptidases_(Colwellia_sp.)_[S14.UPW]	0	37	0.025	40
func_48b12929c531	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0130642	subfamily_M23B_non-peptidase_homologues_(Rhodothermus_marinus)_[M23.UNB]	0	37	0.025	40
func_48b9e04574b9	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0235499	family_S11_unassigned_peptidases_(Cellulophaga_algicola)_[S11.UPW]	0	37	0.025	40
func_48e41045778d	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0937085	_(gut_metagenome)_[G05.UPW]	0	37	0.025	40
func_48f587290e69	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0504951	subfamily_S1C_unassigned_peptidases_(Glaciecola_psychrophila)_[S01.UPC]	0	37	0.025	40
func_4911acf40366	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0091605	alanyl_aminopeptidase_(bacterial-type)_(Marinomonas_sp._MWYL1)_[M01.005]	0	37	0.025	40
func_492453fe7136	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0236753	plasma_kallikrein_(Ailuropoda_melanoleuca)_[S01.212]	0	37	0.025	40
func_492a64075aa6	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0438978	TRP3_protein_(Flavobacterium_johnsoniae)_[C26.959]	0	37	0.025	40
func_494971c232eb	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0285336	family_M38_non-peptidase_homologues_(Vibrio_furnissii)_[M38.UNW]	0	37	0.025	40
func_495776481566	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0150227	family_S9_non-peptidase_homologues_(Bacillus_cereus)_[S09.UNW]	0	37	0.025	40
func_495af3e0be03	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0162398	family_C56_non-peptidase_homologues_(Oceanicola_batsensis)_[C56.UNW]	0	37	0.025	40
func_496abb54c189	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0441310	family_S12_unassigned_peptidases_(Lewinella_persica)_[S12.UPW]	0	37	0.025	40
func_49755adc4539	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0994474	subfamily_S9A_unassigned_peptidases_(Fulvivirga_imtechensis)_[S09.UPA]	0	37	0.025	40
func_49756b4f0ba5	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0742649	family_M19_unassigned_peptidases_(Rhodovulum_sp._NI22)_[M19.UPW]	0	37	0.025	40
func_49855236b6b9	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0067053	oligopeptidase_A_(Kangiella_koreensis)_[M03.004]	0	37	0.025	40
func_4987a8061da7	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0969616	subfamily_S8A_unassigned_peptidases_(Thalassotalea_sp._ND16A)_[S08.UPA]	0	37	0.025	40
func_498a508f6d73	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0814509	family_M1_unassigned_peptidases_(Tamlana_sedimentorum)_[M01.UPW]	0	37	0.025	40
func_49fc30ae18e4	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0722711	family_C40_non-peptidase_homologues_(Thalassobacter_sp._16PALIMAR09)_[C40.UNW]	0	37	0.025	40
func_4a0cc9fc49cd	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0120986	family_S9_non-peptidase_homologues_(Lysinibacillus_sphaericus)_[S09.UNW]	0	37	0.025	40
func_4a0fc53784f1	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER1065666	subfamily_S49A_unassigned_peptidases_(Serratia_marcescens)_[S49.UPA]	0	37	0.025	40
func_4a19d2a00dc7	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0443317	GMP_synthase_(Odoribacter_splanchnicus)_[C26.957]	0	37	0.025	40
func_4a39a58038ea	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER1226981	family_M13_unassigned_peptidases_(Hyphomonas_sp._Mor2)_[M13.UPW]	0	37	0.025	40
func_4a39d9dd686c	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0933643	family_M56_unassigned_peptidases_(Pseudoalteromonas_sp._BSi20311)_[M56.UPW]	0	37	0.025	40
func_4a8651cdceb5	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER1201184	subfamily_M9A_unassigned_peptidases_(Thalassomonas_viridans)_[M09.UPA]	0	37	0.025	40
func_4a9fa0ed3602	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0075036	family_S33_unassigned_peptidases_(Psychromonas_ingrahamii)_[S33.UPW]	0	37	0.025	40
func_4ae4ac8bafd6	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0215333	subfamily_C1A_unassigned_peptidases_(Croceibacter_atlanticus)_[C01.UPA]	0	37	0.025	40
func_4aed9b079fad	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0954485,MER0952572,MER0955772,MER0959833	subfamily_S1A_unassigned_peptidases_(Pseudoalteromonas_luteoviolacea)_[S01.UPA]	0	37	0.025	40
func_4aee20ea58fd	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0475219	subfamily_M16A_non-peptidase_homologues_(Ceratitis_capitata)_[M16.UNA]	0	37	0.025	40
func_4b0a0245f476	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER1035940	family_S16_non-peptidase_homologues_(Maritimibacter_alkaliphilus)_[S16.UNW]	0	37	0.025	40
func_4b13a884067e	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0042743	family_M38_unassigned_peptidases_(Burkholderia_mallei)_[M38.UPW]	0	37	0.025	40
func_4b222194f650	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0214067	YqiA_protein_({Escherichi_coli})_(Pseudoalteromonas_tunicata)_[S09.A40]	0	37	0.025	40
func_4b3c64c49e1c	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0143241	peptidase_Clp_(type_1)_(Roseobacter_sp._SK209-2-6)_[S14.001]	0	37	0.025	40
func_4b5da57b8ec0	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0143445	ornithine_acetyltransferase_precursor_(Neptuniibacter_caesariensis)_[T05.001]	0	37	0.025	40
func_4b868a203aa0	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0285016	subfamily_M23B_unassigned_peptidases_(Bacteroides_forsythus)_[M23.UPB]	0	37	0.025	40
func_4b88fa9255e8	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0061988	subfamily_S41A_unassigned_peptidases_(Polaribacter_dokdonensis)_[S41.UPA]	0	37	0.025	40
func_4ba90a45d0c9	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0480488,MER0469749	family_S12_unassigned_peptidases_(Colwellia_piezophila)_[S12.UPW]	0	37	0.025	40
func_4bcc279c0306	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0471337	family_S12_unassigned_peptidases_(Asticcacaulis_benevestitus)_[S12.UPW]	0	37	0.025	40
func_4beb01dc1470	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0109456	family_M13_unassigned_peptidases_(Dehalococcoides_sp._VS)_[M13.UPW]	0	37	0.025	40
func_4bee321e9981	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0159490	alanyl_aminopeptidase_(bacterial-type)_(Roseobacter_sp._AzwK-3b)_[M01.005]	0	37	0.025	40
func_4c0274f758e8	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER1186063	subfamily_M3A_unassigned_peptidases_(Crocinitomix_algicola)_[M03.UPA]	0	37	0.025	40
func_4cb283c1802f	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0509051	family_M16_non-peptidase_homologues_(Vibrio_nigripulchritudo)_[M16.UNW]	0	37	0.025	40
func_4cc26ac1c87e	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER1083723	family_S54_unassigned_peptidases_(Polaribacter_sp._Hel1_85)_[S54.UPW]	0	37	0.025	40
func_4cc412aa3e8f	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0036637	ECAM_protein_({Escherichia_coli})_(Bordetella_bronchiseptica)_[I39.008]	0	37	0.025	40
func_4cd82200e283	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0280378	peptidase_Clp_(type_1)_(Vibrio_orientalis)_[S14.001]	0	37	0.025	40
func_4d2e228bdf82	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0203066	acyl-homoserine_lactone_acylase_(Shewanella_violacea)_[S45.004]	0	37	0.025	40
func_4d394722e7fe	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0203154	family_M4_unassigned_peptidases_(Shewanella_violacea)_[M04.UPW]	0	37	0.025	40
func_4d821c16aa97	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER1351187	subfamily_S49A_unassigned_peptidases_(Fluviicola_sp.)_[S49.UPA]	0	37	0.025	40
func_4dcac9f787a2	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0507180	Pep_putative_peptidase_({Vibrio}-type)_(Polaribacter_sp._MED152)_[S41.012]	0	37	0.025	40
func_4ddd6cbdcad0	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0443639	family_C26_unassigned_peptidases_(Sulfurihydrogenibium_yellowstonense)_[C26.UPW]	0	37	0.025	40
func_4df62f02c4f5	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0992311	subfamily_S9A_unassigned_peptidases_(Idiomarina_sp._MCCC_1A10513)_[S09.UPA]	0	37	0.025	40
func_4e2c21999b0d	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0272491	subfamily_S1C_unassigned_peptidases_(Muricauda_ruestringensis)_[S01.UPC]	0	37	0.025	40
func_4e2ceca594d4	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0072844	subfamily_A24A_unassigned_peptidases_(Aeromonas_hydrophila)_[A24.UPA]	0	37	0.025	40
func_4e4da1f4df8b	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0055510	family_M56_unassigned_peptidases_(Silicibacter_sp._TM1040)_[M56.UPW]	0	37	0.025	40
func_4e6f40c48bbd	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0456119	family_C44_non-peptidase_homologues_(Roseobacter_sp._GAI101)_[C44.UNW]	0	37	0.025	40
func_4e8c66580514	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0062167	_(Polaribacter_irgensii)_[G05.UPW]	0	37	0.025	40
func_4ea708995af5	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0085147	family_M14_non-peptidase_homologues_(Oceanobacter_sp._RED65)_[M14.UNW]	0	37	0.025	40
func_4ec998ee4813	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0315911	PepA_aminopeptidase_(Gallaecimonas_xiamenensis)_[M17.003]	0	37	0.025	40
func_4ecd154cd99a	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0210808	family_S33_non-peptidase_homologues_(Burkholderia_vietnamiensis)_[S33.UNW]	0	37	0.025	40
func_4edd8e983442	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0897636	family_M50_unassigned_peptidases_(Schleiferia_thermophila)_[M50.UPW]	0	37	0.025	40
func_4f1572b5532d	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0244168	YafK_protein_({Escherichia_coli})_(Roseovarius_nubinhibens)_[C82.A01]	0	37	0.025	40
func_4f521723138c	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0076862,MER0076763	family_S33_unassigned_peptidases_(Marinobacter_hydrocarbonoclasticus)_[S33.UPW]	0	37	0.025	40
func_4f7bfe12ae36	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER1041071	family_S24_unassigned_peptidases_(Bacteroides_sp._CAG:1076)_[S24.UPW]	0	37	0.025	40
func_4f84da849bb0	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER1077567	family_S54_unassigned_peptidases_(Vibrio_nigripulchritudo)_[S54.UPW]	0	37	0.025	40
func_4f86237349d2	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0091494	gamma-glutamyltransferase_1_(bacterial-type)_(Fulvimarina_pelagi)_[T03.001]	0	37	0.025	40
func_4fa1e4b4dc30	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0243386	bacteriocin-processing_peptidase_(Fluviicola_taffensis)_[C39.001]	0	37	0.025	40
func_4fbd4f721a72	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0460023	family_C44_non-peptidase_homologues_(Pseudoalteromonas_sp._BSi20439)_[C44.UNW]	0	37	0.025	40
func_4fc6b2c35ad3	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0949448	family_S11_unassigned_peptidases_(Loktanella_cinnabarina)_[S11.UPW]	0	37	0.025	40
func_4fdca6a3edbc	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0471898	ycbZ_({Escherichia_coli})_(Vibrio_nigripulchritudo)_[S16.A10]	0	37	0.025	40
func_4fe32640d990	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0074440	family_S9_unassigned_peptidases_(Shewanella_sp._MR-7)_[S09.UPW]	0	37	0.025	40
func_4fe82a712eb2	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0869618,MER0865614	urease_()_[M38.982]	0	37	0.025	40
func_4ffb14306105	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0903543	family_M90_unassigned_peptidases_(Croceibacter_atlanticus)_[M90.UPW]	0	37	0.025	40
func_50052a5709bd	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0499290	subfamily_S26A_non-peptidase_homologues_(Alteromonas_mediterranea)_[S26.UNA]	0	37	0.025	40
func_5012963bc9d0	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0296070	HtpX_peptidase_(Vibrio_brasiliensis)_[M48.002]	0	37	0.025	40
func_502192658fd4	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0965133	family_C40_unassigned_peptidases_(Mucilaginibacter_gossypiicola)_[C40.UPW]	0	37	0.025	40
func_50229256a98b	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0083081	subfamily_M24B_unassigned_peptidases_(Roseovarius_nubinhibens)_[M24.UPB]	0	37	0.025	40
func_503bae782f6d	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0255152	subfamily_S41A_non-peptidase_homologues_(Zobellia_galactanivorans)_[S41.UNA]	0	37	0.025	40
func_506f01c64461	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0444632	family_C26_unassigned_peptidases_(Halomonas_sp._HAL1)_[C26.UPW]	0	37	0.025	40
func_5073a2504d47	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0230178	PepA_aminopeptidase_(Pseudoalteromonas_sp._SM9913)_[M17.003]	0	37	0.025	40
func_507fc2671d76	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0504418	subfamily_M20F_unassigned_peptidases_(Leisingera_methylohalidivorans)_[M20.UPF]	0	37	0.025	40
func_5089a644c2ba	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0444421	imidazole_glycerol_phosphate_synthase_subunit_HisH_(Pseudoalteromonas_atlantica)_[C26.965]	0	37	0.025	40
func_50abe2bb5c0e	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0022850	family_M95_unassigned_peptidases_(Ilyobacter_polytropus)_[M95.UPW]	0	37	0.025	40
func_50bcb59a6c42	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0286900	family_M90_unassigned_peptidases_(Pseudoalteromonas_haloplanktis)_[M90.UPW]	0	37	0.025	40
func_51100875b18b	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER1042166	family_S24_unassigned_peptidases_(Marinobacterium_sp._AK27)_[S24.UPW]	0	37	0.025	40
func_5115febf397f	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER1197268	family_M6_unassigned_peptidases_(Micromonospora_siamensis)_[M06.UPW]	0	37	0.025	40
func_51245ed6e1db	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0083391	SCO7095-type_peptidase_(Polaribacter_dokdonensis)_[S33.010]	0	37	0.025	40
func_5142f1349af3	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0702945	subfamily_C1A_unassigned_peptidases_()_[C01.UPA]	0	37	0.025	40
func_518045895946	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0404924	subfamily_S9A_unassigned_peptidases_(Flavobacterium_frigoris)_[S09.UPA]	0	37	0.025	40
func_518872ca8b2c	0.9371712548283703	0.3330063858464357	0.4931282158537864	Jelly	MER0466226	family_M4_non-peptidase_homologues_(Pseudoalteromonas_sp._BSi20495)_[M04.UNW]	0	37	0.025	40
